card_id,rt
139445,49
139446,30
139447,61
139448,70
139449,70
139450,58
139451,73
139452,53
139453,85
139454,57
139455,60
139456,67
139457,52
139458,23
139459,75
139460,58
139461,64
139462,73
139463,57
139464,63
139465,78
139466,26
139467,34
139468,47
139469,61
139470,61
139471,62
139472,61
139473,73
139474,56
139475,61
139476,29
139477,49
139478,71
139479,55
139480,45
139481,79
139482,39
139483,67
139484,58
139485,39
139486,48
139487,49
139488,75
139489,62
139490,59
139491,67
139492,42
139493,55
139494,66
139495,50
139496,48
139497,53
139498,69
139499,59
139500,45
139501,34
139502,56
139503,78
139504,65
139505,66
139506,38
139507,46
139508,58
139509,55
139510,59
139511,68
139512,37
139513,27
139514,69
139515,54
139516,66
139517,73
139518,62
139519,64
139520,63
139521,57
139522,76
139523,50
139524,61
139525,66
139526,48
139527,67
139528,32
139529,54
139530,25
139531,66
139532,62
139533,62
139534,64
139535,62
139536,64
139537,66
139538,39
139539,59
139540,44
139541,71
139542,55
139543,77
139544,75
139545,33
139546,26
139547,66
139548,63
139549,61
139550,62
139551,57
139552,70
139553,46
139554,24
139555,61
139556,70
139557,61
139558,47
139559,64
139560,59
139561,61
139562,66
139563,55
139564,77
139565,65
139566,66
139567,59
139568,76
139569,69
139570,61
139571,58
139572,64
139573,33
139574,85
139575,72
139576,58
139577,38
139578,54
139579,69
139580,72
139581,61
139582,29
139583,62
139584,53
139585,58
139586,75
139587,56
139588,66
139589,74
139590,42
139591,56
139592,56
139593,63
139594,51
139595,61
139596,28
139597,38
139598,61
139599,63
139600,75
139601,68
139602,54
139603,65
139604,75
139605,60
139606,62
139607,75
139608,68
139609,60
139610,58
139611,58
139612,60
139613,34
139614,61
139615,67
139616,74
139617,45
139618,55
139619,59
139620,46
139621,66
139622,75
139623,57
139624,64
139625,88
139626,54
139627,61
139628,28
139629,63
139630,54
139631,73
139632,67
139633,57
139634,65
139635,82
139636,44
139637,64
139638,76
139639,18
139640,53
139641,63
139642,69
139643,33
139644,68
139645,68
139646,75
139647,73
139648,64
139649,50
139650,94
139651,60
139652,90
139653,67
139654,53
139655,33
139656,47
139657,64
139658,61
139659,36
139660,75
139661,61
139662,64
139663,67
139664,56
139665,68
139666,62
139667,58
139668,54
139669,62
139670,74
139671,68
139672,51
139673,56
139674,69
139675,60
139676,75
139677,68
139678,24
139679,49
139680,50
139681,62
139682,61
139683,59
139684,62
139685,63
139686,39
139687,84
139688,72
139689,76
139690,16
139691,64
139692,59
139693,73
139694,66
139695,61
139696,60
139697,58
139698,48
139699,66
139700,58
139701,54
139702,30
139703,62
139704,45
139705,43
139706,61
139707,57
139708,65
139709,62
139710,69
139711,63
139712,48
139713,56
139714,75
139715,56
139716,33
139717,68
139718,71
139719,49
139720,46
139721,54
139722,29
139723,56
139724,64
139725,29
139726,75
139727,52
139728,51
139729,65
139730,66
139731,78
139732,45
139733,46
139734,55
139735,54
139736,72
139737,74
139738,79
139739,69
139740,61
139741,67
139742,57
139743,69
139744,57
139745,65
139746,68
139747,61
139748,62
139749,25
139750,60
139751,66
139752,56
139753,51
139754,47
139755,33
139756,51
139757,63
139758,59
139759,59
139760,55
139761,61
139762,70
139763,70
139764,50
139765,59
139766,74
139767,53
139768,68
139769,64
139770,51
139771,69
139772,76
139773,43
139774,29
139775,47
139776,41
139777,68
139778,63
139779,62
139780,51
139781,61
139782,52
139783,42
139784,57
139785,65
139786,85
139787,68
139788,54
139789,79
139790,75
139791,52
139792,63
139793,49
139794,62
139795,42
139796,80
139797,57
139798,62
139799,61
139800,75
139801,61
139802,67
139803,45
139804,75
139805,15
139806,41
139807,47
139808,50
139809,29
139810,63
139811,70
139812,59
139813,66
139814,null
139815,64
139816,66
139817,66
139818,88
139819,60
139820,52
139821,54
139822,77
139823,67
139824,53
139825,58
139826,44
139827,45
139828,null
139829,64
139830,67
139831,64
139832,75
139833,null
139834,61
139835,33
139836,null
139837,29
139838,45
139839,null
139840,57
139841,43
139842,70
139843,70
139844,67
139845,null
139846,33
139847,79
139848,64
139849,69
139850,70
139851,61
139852,58
139853,61
139854,60
139855,75
139856,86
139857,57
139858,62
139859,55
139860,54
139861,57
139862,52
139863,37
139864,52
139865,60
139866,61
139867,61
139868,31
139869,59
139870,57
139871,44
139872,50
139873,59
139874,34
139875,57
139876,41
139877,58
139878,55
139879,48
139880,47
139881,59
139882,75
139883,60
139884,53
139885,52
139886,41
139887,49
139888,52
139889,85
139890,56
139891,36
139892,48
139893,64
139894,58
139895,55
139896,63
139897,28
139898,33
139899,59
139900,46
139901,59
139902,82
139903,69
139904,61
139905,43
139906,75
139907,56
139908,50
139909,55
139910,65
139911,68
139912,67
139913,66
139914,59
139915,63
139916,59
139917,61
139918,58
139919,63
139920,64
139921,65
139922,22
139923,46
139924,26
139925,90
139926,58
139927,75
139928,64
139929,75
139930,55
139931,54
139932,34
139933,63
139934,62
139935,46
139936,72
139937,26
139938,86
139939,65
139940,69
139941,53
139942,67
139943,72
139944,65
139945,68
139946,29
139947,82
139948,48
139949,74
139950,59
139951,65
139952,58
139953,69
139954,56
139955,66
139956,80
139957,64
139958,45
139959,59
139960,61
139961,60
139962,55
139963,30
139964,68
139965,61
139966,70
139967,65
139968,52
139969,74
139970,52
139971,35
139972,63
139973,75
139974,61
139975,68
139976,69
139977,59
139978,71
139979,53
139980,63
139981,64
139982,50
139983,47
139984,59
139985,65
139986,62
139987,53
139988,63
139989,66
139990,63
139991,71
139992,22
139993,69
139994,58
139995,66
139996,47
139997,60
139998,68
139999,57
140000,70
140001,30
140002,82
140003,65
140004,75
140005,65
140006,35
140007,78
140008,81
140009,75
140010,67
140011,67
140012,88
140013,54
140014,23
140015,45
140016,53
140017,59
140018,67
140019,54
140020,68
140021,70
140022,46
140023,53
140024,59
140025,68
140026,75
140027,71
140028,60
140029,71
140030,65
140031,84
140032,61
140033,56
140034,65
140035,62
140036,65
140037,28
140038,81
140039,73
140040,68
140041,75
140042,45
140043,35
140044,39
140045,19
140046,51
140047,20
140048,28
140049,50
140050,69
140051,42
140052,77
140053,58
140054,67
140055,38
140056,57
140057,59
140058,37
140059,73
140060,71
140061,71
140062,71
140063,70
140064,68
140065,22
140066,80
140067,66
140068,95
140069,64
140070,75
140071,90
140072,74
140073,75
140074,43
140075,75
140076,65
140077,56
140078,67
140079,23
140080,64
140081,38
140082,60
140083,50
140084,54
140085,66
140086,69
140087,53
140088,48
140089,20
140090,73
140091,57
140092,74
140093,43
140094,70
140095,57
140096,44
140097,67
140098,67
140099,75
140100,64
140101,80
140102,48
140103,64
140104,63
140105,69
140106,65
140107,63
140108,68
140109,55
140110,70
140111,62
140112,67
140113,64
140114,79
140115,64
140116,22
140117,57
140118,67
140119,45
140120,64
140121,26
140122,67
140123,58
140124,49
140125,43
140126,71
140127,61
140128,70
140129,66
140130,38
140131,69
140132,33
140133,68
140134,70
140135,49
140136,53
140137,52
140138,67
140139,53
140140,69
140141,67
140142,70
140143,48
140144,69
140145,67
140146,68
140147,67
140148,66
140149,75
140150,76
140151,81
140152,63
140153,60
140154,62
140155,59
140156,69
140157,44
140158,63
140159,86
140160,55
140161,46
140162,53
140163,60
140164,53
140165,54
140166,66
140167,66
140168,59
140169,60
140170,65
140171,62
140172,57
140173,66
140174,24
140175,59
140176,64
140177,69
140178,70
140179,48
140180,65
140181,59
140182,72
140183,77
140184,54
140185,65
140186,80
140187,58
140188,57
140189,61
140190,57
140191,80
140192,75
140193,62
140194,40
140195,44
140196,59
140197,65
140198,64
140199,77
140200,83
140201,85
140202,63
140203,58
140204,89
140205,71
140206,49
140207,62
140208,28
140209,62
140210,59
140211,90
140212,69
140213,65
140214,57
140215,68
140216,45
140217,50
140218,73
140219,52
140220,64
140221,50
140222,31
140223,64
140224,65
140225,60
140226,56
140227,59
140228,55
140229,49
140230,43
140231,60
140232,48
140233,55
140234,67
140235,null
140236,57
140237,66
140238,71
140239,33
140240,90
140241,44
140242,56
140243,75
140244,75
140245,59
140246,19
140247,86
140248,65
140249,70
140250,46
140251,64
140252,32
140253,null
140254,null
140255,64
140256,60
140257,85
140258,null
140259,30
140260,31
140261,39
140262,null
140263,56
140264,74
140265,43
140266,51
140267,69
140268,62
140269,65
140270,null
140271,65
140272,72
140273,71
140274,40
140275,66
140276,63
140277,61
140278,57
140279,63
140280,48
140281,null
140282,64
140283,67
140284,48
140285,52
140286,null
140287,18
140288,23
140289,60
140290,56
140291,37
140292,59
140293,67
140294,56
140295,56
140296,35
140297,44
140298,56
140299,45
140300,24
140301,81
140302,35
140303,34
140304,39
140305,56
140306,78
140307,44
140308,49
140309,59
140310,56
140311,55
140312,60
140313,54
140314,53
140315,53
140316,48
140317,73
140318,47
140319,59
140320,52
140321,18
140322,52
140323,39
140324,60
140325,45
140326,25
140327,22
140328,80
140329,57
140330,68
140331,31
140332,22
140333,55
140334,53
140335,65
140336,73
140337,54
140338,59
140339,60
140340,72
140341,77
140342,55
140343,83
140344,49
140345,60
140346,52
140347,69
140348,58
140349,68
140350,57
140351,55
140352,19
140353,47
140354,57
140355,23
140356,64
140357,25
140358,22
140359,68
140360,64
140361,55
140362,69
140363,79
140364,66
140365,40
140366,59
140367,22
140368,34
140369,71
140370,55
140371,23
140372,43
140373,66
140374,64
140375,29
140376,46
140377,69
140378,42
140379,54
140380,31
140381,77
140382,54
140383,60
140384,75
140385,63
140386,55
140387,66
140388,64
140389,46
140390,59
140391,53
140392,53
140393,23
140394,65
140395,82
140396,69
140397,69
140398,71
140399,62
140400,53
140401,63
140402,54
140403,60
140404,63
140405,67
140406,70
140407,56
140408,49
140409,58
140410,61
140411,70
140412,49
140413,61
140414,63
140415,81
140416,72
140417,62
140418,68
140419,53
140420,56
140421,68
140422,58
140423,54
140424,30
140425,79
140426,66
140427,64
140428,39
140429,52
140430,69
140431,55
140432,60
140433,21
140434,63
140435,64
140436,26
140437,65
140438,65
140439,45
140440,64
140441,70
140442,47
140443,85
140444,45
140445,75
140446,47
140447,83
140448,75
140449,65
140450,70
140451,90
140452,52
140453,69
140454,62
140455,61
140456,49
140457,54
140458,81
140459,81
140460,57
140461,84
140462,64
140463,83
140464,56
140465,69
140466,56
140467,59
140468,68
140469,73
140470,63
140471,76
140472,54
140473,78
140474,69
140475,72
140476,74
140477,47
140478,61
140479,67
140480,71
140481,67
140482,71
140483,66
140484,67
140485,74
140486,30
140487,80
140488,65
140489,95
140490,70
140491,76
140492,68
140493,53
140494,75
140495,69
140496,69
140497,49
140498,53
140499,57
140500,76
140501,72
140502,69
140503,67
140504,56
140505,61
140506,30
140507,65
140508,72
140509,62
140510,30
140511,58
140512,59
140513,66
140514,70
140515,63
140516,72
140517,60
140518,54
140519,68
140520,30
140521,34
140522,64
140523,18
140524,63
140525,46
140526,75
140527,63
140528,39
140529,53
140530,75
140531,71
140532,65
140533,70
140534,79
140535,87
140536,65
140537,31
140538,66
140539,55
140540,50
140541,73
140542,64
140543,63
140544,69
140545,67
140546,65
140547,71
140548,48
140549,58
140550,55
140551,68
140552,76
140553,71
140554,61
140555,37
140556,71
140557,22
140558,64
140559,70
140560,23
140561,67
140562,25
140563,71
140564,54
140565,63
140566,61
140567,80
140568,74
140569,73
140570,72
140571,71
140572,54
140573,75
140574,64
140575,42
140576,41
140577,63
140578,61
140579,24
140580,62
140581,71
140582,75
140583,70
140584,71
140585,61
140586,53
140587,75
140588,59
140589,64
140590,57
140591,64
140592,67
140593,55
140594,33
140595,70
140596,58
140597,58
140598,76
140599,57
140600,51
140601,70
140602,62
140603,65
140604,71
140605,56
140606,26
140607,47
140608,31
140609,65
140610,53
140611,59
140612,68
140613,73
140614,57
140615,70
140616,86
140617,86
140618,55
140619,35
140620,51
140621,60
140622,85
140623,46
140624,63
140625,63
140626,53
140627,70
140628,30
140629,69
140630,63
140631,75
140632,53
140633,55
140634,50
140635,78
140636,72
140637,74
140638,75
140639,53
140640,69
140641,71
140642,63
140643,73
140644,28
140645,38
140646,90
140647,68
140648,64
140649,49
140650,54
140651,46
140652,57
140653,30
140654,64
140655,82
140656,57
140657,62
140658,71
140659,40
140660,16
140661,81
140662,58
140663,21
140664,59
140665,42
140666,23
140667,59
140668,80
140669,93
140670,91
140671,75
140672,75
140673,49
140674,60
140675,87
140676,27
140677,80
140678,18
140679,37
140680,25
140681,27
140682,71
140683,69
140684,69
140685,null
140686,65
140687,null
140688,77
140689,null
140690,null
140691,45
140692,null
140693,57
140694,47
140695,69
140696,75
140697,45
140698,59
140699,77
140700,null
140701,67
140702,63
140703,61
140704,null
140705,88
140706,58
140707,68
140708,71
140709,61
140710,18
140711,null
140712,null
140713,50
140714,79
140715,null
140716,null
140717,62
140718,69
140719,54
140720,59
140721,67
140722,71
140723,35
140724,46
140725,null
140726,62
140727,43
140728,37
140729,null
140730,34
140731,38
140732,37
140733,52
140734,74
140735,30
140736,57
140737,56
140738,42
140739,36
140740,68
140741,19
140742,51
140743,48
140744,24
140745,49
140746,80
140747,55
140748,53
140749,70
140750,68
140751,49
140752,44
140753,72
140754,26
140755,39
140756,16
140757,20
140758,42
140759,15
140760,43
140761,69
140762,43
140763,40
140764,58
140765,23
140766,21
140767,52
140768,39
140769,44
140770,45
140771,24
140772,70
140773,55
140774,43
140775,58
140776,21
140777,23
140778,39
140779,78
140780,44
140781,65
140782,42
140783,58
140784,60
140785,66
140786,68
140787,60
140788,33
140789,53
140790,84
140791,46
140792,25
140793,33
140794,67
140795,44
140796,18
140797,63
140798,53
140799,22
140800,44
140801,50
140802,82
140803,37
140804,48
140805,36
140806,56
140807,83
140808,69
140809,50
140810,60
140811,49
140812,39
140813,32
140814,39
140815,19
140816,50
140817,39
140818,25
140819,51
140820,55
140821,32
140822,48
140823,85
140824,63
140825,52
140826,37
140827,74
140828,59
140829,20
140830,67
140831,63
140832,57
140833,66
140834,40
140835,61
140836,53
140837,54
140838,67
140839,49
140840,44
140841,62
140842,61
140843,22
140844,68
140845,52
140846,80
140847,51
140848,56
140849,52
140850,59
140851,63
140852,60
140853,85
140854,60
140855,55
140856,47
140857,64
140858,66
140859,75
140860,51
140861,54
140862,72
140863,67
140864,45
140865,63
140866,61
140867,52
140868,54
140869,48
140870,66
140871,61
140872,67
140873,39
140874,58
140875,55
140876,63
140877,57
140878,65
140879,43
140880,48
140881,65
140882,63
140883,82
140884,61
140885,62
140886,59
140887,65
140888,42
140889,65
140890,57
140891,68
140892,76
140893,49
140894,55
140895,41
140896,29
140897,15
140898,55
140899,60
140900,47
140901,66
140902,70
140903,62
140904,53
140905,75
140906,42
140907,33
140908,53
140909,75
140910,65
140911,75
140912,87
140913,64
140914,52
140915,47
140916,58
140917,64
140918,60
140919,85
140920,61
140921,74
140922,81
140923,69
140924,57
140925,69
140926,68
140927,61
140928,66
140929,69
140930,46
140931,45
140932,75
140933,62
140934,95
140935,76
140936,62
140937,54
140938,48
140939,58
140940,60
140941,63
140942,65
140943,57
140944,48
140945,44
140946,72
140947,67
140948,81
140949,66
140950,80
140951,23
140952,57
140953,56
140954,47
140955,69
140956,21
140957,43
140958,67
140959,47
140960,17
140961,72
140962,53
140963,21
140964,82
140965,70
140966,66
140967,75
140968,51
140969,39
140970,75
140971,63
140972,72
140973,63
140974,54
140975,66
140976,75
140977,52
140978,63
140979,52
140980,62
140981,62
140982,58
140983,44
140984,75
140985,53
140986,47
140987,87
140988,38
140989,78
140990,69
140991,69
140992,65
140993,53
140994,75
140995,61
140996,55
140997,56
140998,69
140999,59
141000,67
141001,52
141002,69
141003,64
141004,67
141005,60
141006,55
141007,66
141008,50
141009,53
141010,21
141011,29
141012,62
141013,58
141014,65
141015,57
141016,70
141017,75
141018,80
141019,64
141020,80
141021,68
141022,69
141023,64
141024,64
141025,45
141026,53
141027,23
141028,51
141029,63
141030,55
141031,30
141032,62
141033,62
141034,68
141035,38
141036,66
141037,57
141038,64
141039,64
141040,52
141041,46
141042,61
141043,58
141044,61
141045,54
141046,65
141047,66
141048,53
141049,71
141050,56
141051,55
141052,69
141053,16
141054,57
141055,48
141056,44
141057,52
141058,68
141059,55
141060,51
141061,69
141062,56
141063,60
141064,39
141065,71
141066,64
141067,77
141068,47
141069,81
141070,43
141071,60
141072,55
141073,15
141074,29
141075,80
141076,83
141077,32
141078,60
141079,72
141080,39
141081,60
141082,47
141083,62
141084,60
